delta_volume,true_density,carrs_index,delta_rpm
370.9601542503477,1.1300941415291412,18.508728772328336,38.707610271306116
392.35327187760385,1.0976144686342266,20.1522075736891,40.99972592807693
302.5747389062733,1.4211303685935976,14.848194648301604,22.30608492462298
396.93523097955244,1.0726428322024144,12.29673649478407,38.829413797183484
272.20801836397584,1.5446058604828519,22.21240084883265,25.207107309345908
285.2297732218973,1.4867302014744095,15.772611064805115,24.111678111290125
242.39345826134732,1.1431952219000148,21.624764428452245,23.77988822592006
61.43860703484283,1.400696854233198,13.087254305484047,-1.2829874753885937
98.551142146987,1.403634299267746,19.62280203709635,9.929209348699732
64.14313355903042,0.8824990950687461,20.651788651031715,11.071108232880635
336.3846850687012,1.5220423253436535,11.036470736448539,27.255197365715798
191.460191484347,1.2042018979582858,16.732085563878414,18.1182759071354
278.85681102411627,1.4611659728861934,12.688293538779485,21.755348476158535
458.40491326674186,1.0560396808244894,11.267499409455354,45.67833247345999
162.18150311699372,1.5164185827969605,29.799204647798906,16.88864018560055
234.6723153660334,1.1113613429873306,16.44707689949446,23.54667542438457
389.9980123443719,0.8086701211842388,26.1974889170927,46.46995366136259
152.9591744712301,1.524305581135411,15.092813095275277,8.681664566271085
84.64095942295685,0.8730293414289069,23.630054444478585,14.184426820450817
180.38815381119562,1.055450910072332,25.204557197793733,23.41995060241587
122.54957926430198,1.5600495736406441,21.912774812156886,8.533253205493958
468.36394355415786,1.560485717550045,19.431523771003167,45.33783988146387
413.65417080398765,1.258750310498629,18.23681828294537,38.58960789144889
335.03169042969057,1.3054697697358395,16.977365330859904,30.952471183246217
442.15726558447295,1.158756417582656,28.59058288495652,48.72647887338533
411.6524346046015,1.0345686173584516,26.612388155754584,49.95056989874349
133.95652649871613,1.062931636295933,29.300538213330253,20.683851674008697
451.65154932049,1.3380147648616307,12.485944469710894,42.415639067502156
292.7040088620428,1.4018996235501442,24.617349504072884,26.785159409565054
413.34806982382815,1.4332632349806789,28.766809136420758,44.05315326256356
453.24108496557193,1.4316945142356432,13.624661323313203,41.73536657863295
193.10156373733875,0.8729648824389523,11.32992534733555,19.66410843668507
99.52336603745454,1.1955362437620654,24.82241298580118,15.148068921631962
152.57082314387375,0.8460470080133154,21.489462263598238,19.814672449825967
242.19850488181535,1.2396231058589886,26.83657553516544,30.581355865827554
418.1066446651219,1.1532244010987016,12.79544753252579,43.96749166682916
437.32876246535454,1.51016334620664,25.905346237197804,42.83791208977536
53.128458739035814,1.080732010041663,14.03254640095489,3.4693299110795257
279.8362861599046,0.8936536131420847,13.27311885731409,31.803113641177895
237.83495141695056,0.9143933456422687,13.285315958619858,27.61257726475918
149.9485147118286,1.4092085053739778,26.29149440462764,15.184376554702412
103.93941530015726,1.294574450653009,23.303944413924,10.670646694949905
201.9268271316326,0.8808981408982323,20.461308495382386,24.288990052354652
474.3093667606336,0.867285444891998,17.17660968247005,47.92291515652587
195.44131940933985,1.3607753051672962,27.544010816262166,20.14952979408912
283.45577978451473,0.8582104050913548,17.84890214845271,29.963222658077434
366.35853150283003,1.457488047432285,26.33198878943154,35.7763958456031
213.63332107068229,1.3649937817251971,18.78269817140437,19.305386037294486
487.3019372244323,0.8650790245135198,17.538888588498153,52.587119187603115
483.1012827239501,0.8678701712681536,19.25359571339213,55.62348505950139
163.30203312141387,1.5893116628009405,16.02755748328284,8.275534018693943
273.7618276515734,1.0994166366048963,24.952187603525022,33.62792172461426
185.39523941754635,1.096513717653513,20.054407801849585,19.980585542386255
178.17822246986043,1.450239653806002,14.644253902936345,12.638145933477325
66.59912630953976,1.557798861907087,27.991491465491368,8.311711005147822
324.3039502909536,1.5888008510582967,17.67782442746423,24.958252987003316
276.2055604529877,1.4027025482071533,20.871057222279774,26.988473570320917
73.16543806249521,1.1010076684247327,28.12944221929094,13.50207731122431
175.39090890647515,0.866800573358935,22.484759918279842,24.364766497496515
458.7196486849942,1.4217175327419496,12.337960814167282,40.55867217049529
157.8028508001376,1.2467233997886442,28.796642472269504,25.128525798506573
115.20269244105039,1.1393776073975812,22.554161061428356,12.84933851754561
270.2537421249034,1.525083508075789,16.698112293141723,21.0114343521481
493.5427043497703,0.8889579858449211,12.785441453267746,48.83321427862233
158.92487218017519,1.1941000834326874,25.88050378540592,18.392583871207723
352.4609963326453,0.8090829158139353,22.40145511857027,40.46305794816941
392.7288268979229,1.1749285135953011,20.66922183952643,42.886384508626996
156.93689479657985,0.84504262054547,27.877851661019154,27.333112359601632
377.6973568753368,0.8950543330144576,25.771944224490614,43.773563216106545
215.50240972366396,0.894020997421684,13.033497594655024,20.674026654425244
334.53762376711074,1.319368241692851,16.234441355910967,31.681395267125158
335.08836984240264,1.3968359034123385,14.969782796289316,28.12725145287492
291.0986078336413,1.2666950120777278,24.878925851453538,32.61484719966919
90.63039652448373,1.5697380387796336,10.670648694715588,0.9673535761531639
425.88612301515707,1.0998964636189634,21.39779369742633,42.05726335680684
194.35102923728113,1.0285696690254886,25.24917371481381,27.811864155489275
133.9333296799344,1.4948793025515683,27.53531273523499,17.814193051183157
68.34881369964376,0.9788766708155622,16.841634974318147,7.28360142636793
315.90182443470883,1.570578031552489,26.425146093440258,30.180415991689173
354.9039628290271,0.8097235797518532,12.212634739104145,37.45176147688235
57.46452301753527,1.5759030613661114,26.929045834690363,5.969052062679425
280.44187623467644,0.834527929560461,12.54977324663965,30.621827637407605
151.92309883907208,1.5129144909584569,17.945745811207345,15.030617975542095
340.32775568425245,1.22216088726904,25.94590731559107,36.9859041240042
128.46489305224617,1.5943718368954403,12.998348546975475,3.616607046890164
360.92198214610966,0.8590372517883191,14.58502790465283,35.317626689448495
224.03090583524184,1.2430834275210567,24.445051367861325,23.246755057318328
471.52849493153053,1.5754420284952793,24.400730730921488,45.38165657092285
111.88442486569696,1.2184782753361192,22.822952657705947,16.56729523842482
203.47985797261632,1.3035189105082101,23.878968889342,20.61002071776177
101.06308455826507,1.356598951187694,20.854488866951925,9.70194137832794
466.1121282253533,1.1636328518142187,15.035981178139055,45.13276339768873
444.80270902144144,1.3020464640672507,16.913919870078388,44.68945981527251
166.07373247182002,1.2674514495384803,13.631954336028514,18.26779787248174
346.99282071538056,1.5209264083927914,28.169011226672566,34.4709332383202
417.7499900905471,0.8363571042731663,21.66783589532241,46.59375282040148
299.84036521975804,1.0247705516737844,18.017028335272798,33.78362582366494
288.3427602602029,1.560329187261247,19.240116072882653,26.094166794579277
158.83353090520325,1.5122110271127331,28.945666792236306,20.903068812757745
91.89624551265464,1.1645254022285705,13.067028062321604,7.91669012633535
453.747091078997,1.2961060782412295,21.724596640335946,44.96515030759881
455.18812572349873,1.0219049463849061,20.11777357768932,49.496149665960274
334.8956557729706,0.9504969277790091,22.22908470869296,40.41555195946125
202.5634059719153,1.1709587239519859,10.36220367641681,18.026902110370838
207.1443085756974,1.0826817824208423,27.44247817888303,27.45803662017574
376.68005549160773,1.2669248894806977,28.642365649672247,43.91943907940683
453.6996169786597,0.8621877095719879,21.30266367178418,53.01363219978555
449.18889091930276,1.5795158461329333,23.933016477537844,45.69552515917906
400.9439956359307,1.5889685955836823,28.449987623545915,41.54919000354113
338.9142407694295,1.3585293712157962,24.14477268626797,34.32722180485368
87.86298424777198,1.2288770930752964,13.050780858285227,5.858591109882902
122.73292134257619,1.0476220930290623,21.525767203336265,17.87772855259372
454.34938483718565,1.451036015765559,22.13430092765712,42.45578541638595
322.89307684681546,1.3477849380431035,18.48261342604772,31.094541758933968
54.13867322748334,0.9300935514759131,24.728884712494455,10.830509436629884
95.66219428971445,1.528741747595074,28.687340295380295,10.62247825139034
348.5757960986251,1.4580297943385352,28.51137025813553,39.173810932082446
52.277712730798406,1.5598399306335393,19.016787428082644,1.400283955558499
122.3636231378744,1.380575606710688,12.264760916815105,6.894708587979033
296.93020521496373,1.290732156748632,29.69682397924669,31.3329343481763
361.35283896171194,1.1345944290324952,26.777961728918683,42.401638744295035
343.3825667761702,1.5461827866832107,12.493253624065337,28.321658411733317
150.9211892572519,1.4928511116003267,28.416837652347446,20.712833859305917
370.4806496063911,0.8361749360849515,27.397927241242567,45.09737287833498
156.76208937356003,0.8210935795978016,20.376761142521442,21.449767208770982
196.4298641716705,1.1011706935024397,21.825508714898586,22.84045982000858
385.9211323031109,1.4484426646254664,17.980054077402606,38.35573485303375
342.3348045712466,1.5898209034519557,11.095232776440627,25.512654939147602
432.1505347223801,0.9203335128828226,16.70394483291802,46.08106678564383
345.9258015351545,1.2753045722817082,26.057068971960227,38.53325279154814
305.7388715009622,1.1047126853048173,10.092640460092056,27.736873402797166
92.15364552264161,1.5759315182516827,16.669983433822885,2.746310821054353
215.4721113767451,1.473695138508567,17.963373871818867,18.232736397277755
169.34106545677645,1.4706629637689104,20.74791205875846,16.807370509549497
159.79533952058762,1.1749545278359763,28.39711232825521,19.02560518333253
487.85474963860054,1.1318556018701322,16.926919887319226,48.93260703337183
226.89397610004218,1.0187256575445651,16.939064037924553,22.53398010855337
451.420949829701,0.8451003973207417,24.750024962194967,54.76599595406837
334.0123816987683,1.4917779010040426,19.044358817796144,26.975708957158847
407.66508659374176,1.450320807304062,14.49209645879964,34.49086350658208
276.18669189733646,1.5997741386289046,19.04879032265387,23.700198437642776
309.6067480818616,1.5973094696591243,12.817140407595996,26.33257943454335
271.63296221848873,1.244345364482102,13.527739730124466,23.863521190979906
137.85934450912004,1.4151899321444086,19.967355454789594,10.6769339391875
375.1034518676774,1.5558125839059425,18.378508990090957,36.7921628138231
176.3475630983851,1.4797179125419293,28.296918021362,16.130572569183872
60.942184894154224,0.9978784813945581,17.24787798233266,3.34600379060689
340.46253315822554,1.160435308248075,21.61176700556087,36.80694201973276
129.699805733172,0.903327532121196,22.645285758390607,17.448584618352932
473.20636295881144,1.563240821806978,10.261889131766672,36.65022536581932
479.2678596511643,1.284939707560704,23.270747440334212,50.5595960891538
461.68897559920185,0.9829142444027702,13.560719337395028,46.64188772332686
216.57141511494999,1.3373605475246855,29.221406349389103,24.091360854419865
56.95547743799034,1.2945025923663167,12.973254555062258,-0.9124648844074268
467.74335316447645,1.0865301744262725,18.292482474540474,49.62712911716291
242.68286674279145,0.8908460737597033,11.706993361572877,25.732032825866465
484.9946685696513,1.3372585564742399,29.937485036918947,52.22275497017496
483.6289896901638,1.2162461607230348,20.04390020662485,52.48316913574773
433.854254960312,1.4178547133885115,21.907700346400876,40.18484957591719
182.50200143131357,1.2161308008895948,11.34152954776855,11.276344964491017
223.29397787086637,1.4817452002548321,24.999209407983557,20.664243948257944
433.0115021825856,1.2415254710195884,14.198111861911716,40.41072846426837
192.61490232032494,1.248750377228309,27.961085788814273,23.74370749834531
126.27173600874161,1.5013228821266762,14.102792809640142,6.180223304461458
300.56056810625756,1.1227862929699177,13.813754413273331,29.19360929465201
471.2696483723514,0.9072121827605126,10.730993356961898,44.102836474209056
363.21340850373787,0.8230261410506712,19.441338902199984,44.05322581701224
306.52752654021424,1.4041098045388953,21.29682266525233,29.287543975395707
93.72942219684583,1.296247641082772,11.314172788567047,6.7096485841510995
326.75325201462636,1.363263814479379,25.51055233390021,34.756886287415604
495.5242325469185,0.9703713292071287,19.065776694960554,53.354362089994154
113.03780685643582,0.9090971804694159,20.4878053865516,16.778051773750796
283.24834356368154,0.8116357325343055,18.81525493876456,33.888250155373406
444.81788236757995,1.0804700470452777,18.01526121750652,46.809223800703016
383.345877989392,1.2719341494837066,21.19280662616436,41.32608637848177
363.6570834478706,1.113795236079786,13.10480491861425,34.94561031053969
366.11783779419915,1.1499799376189834,13.638562609905422,36.04931334812185
211.77101804888983,1.5233269555949989,27.235712420270346,21.335563159309718
182.116329919022,1.0786043736186404,28.922309242672654,27.60976956071379
414.2125199653311,1.2111915913278488,17.46618632559506,39.26726145927792
414.55102760563136,1.4269224101929145,15.414893462871076,40.64136143550533
440.18254336104667,1.1172342258570163,22.879990864780314,46.97112315692194
460.9582486504121,1.2976693601822988,18.17468342196193,41.7495840495985
280.10407948742204,1.4898909669973963,10.507727113206897,20.641788731198478
275.68233260923984,1.5596164989261139,13.123051947323807,19.052257932522764
409.23283053504883,0.9176587847432304,24.31944457694795,48.75238702303754
342.4837688499943,1.5412701001291955,23.178478838203027,31.037127143945817
365.8850947659665,1.1936930344636307,10.54191985006967,31.642786121638363
408.10670124624545,1.0065955106391669,14.439443238658988,37.17216415439298
450.50240381790485,1.1673086049906092,14.621495931761428,42.448672449285745
202.09782058319112,1.5840260602283818,23.43785487197457,13.072638118307907
219.01232868797482,1.1940944751942957,10.394210755087283,14.601398897038129
92.29187292839106,1.0630012882300066,12.082171639691477,9.03508696621336
310.2260634482783,1.3067206834533807,25.998321707463788,34.912719314420826
66.17402320853394,0.9921164950225545,13.570893241086672,7.348366124696007
259.5191081596071,0.8606906624869312,23.054922157037495,30.21713165837786
294.1900856184095,0.9031037775285194,14.76365562093453,30.868168329682025
178.94356345772798,0.902436671166218,11.988827855186903,18.052325141190497
315.87496725605484,0.9215221548098356,14.863443819989081,30.644223399496923
63.72511247257224,0.9110617381195282,24.44533863711318,15.66923631191378
66.80668493714649,1.3126997958425717,27.113929362125717,11.23996020581799
420.17025229684623,0.9455040675193159,26.604397291339833,48.531246717463425
212.0857886350683,1.0765338266590907,17.943670592369095,22.31577991777135
107.17723069334815,1.5174307279248096,23.361702731412922,9.606171315838667
285.00946702466194,1.179169312210298,14.09968590831642,22.317288173252248
396.49709889437486,1.3340461908168217,15.862954605220265,36.07827813720456
147.11946237357944,0.9378558969613039,27.926716370422394,21.057065163037894
330.3007141185501,0.9538312150469367,10.26003847021472,29.710876046609304
88.4063592471956,0.8326948930131831,11.71017061708936,9.141181931334133
